STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TMAX,TMIN,WDMV
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/19/1963,0.03,,57,50,
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/20/1963,0.48,,72,42,
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/21/1963,0.15,,42,27,139.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/22/1963,0,,52,29,26.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/23/1963,0.02,,63,40,75.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/24/1963,0,,61,12,247.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/25/1963,0,,31,15,70.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/26/1963,0,,54,25,95.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/27/1963,0,,67,27,172.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/28/1963,0,,40,25,157.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/29/1963,0.02,,51,28,72.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/30/1963,0.02,,64,29,72.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,1/31/1963,0,,74,55,67.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/1/1963,0,0,66,56,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/2/1963,0,0,75,65,147.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/3/1963,0.16,0,79,29,287.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/4/1963,0,0,50,24,113.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/5/1963,0,0,61,30,24.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/6/1963,0,0,68,32,42.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/7/1963,0,0,77,44,47.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/8/1963,0,0,70,36,105
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/9/1963,0,0,53,30,39.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/10/1963,0,0,63,39,41
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/11/1963,0.69,0,75,44,95.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/12/1963,0.46,0,46,29,234.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/13/1963,0,0,43,29,83.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/14/1963,0,0,53,31,52.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/15/1963,0,0,63,33,80.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/16/1963,0,0,55,30,110
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/17/1963,0,0,55,31,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/18/1963,0.29,0,58,40,65.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/19/1963,1.41,0,52,41,126.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/20/1963,0,0,57,37,29.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/21/1963,0,0,62,41,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/22/1963,0,0,63,28,188.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/23/1963,0,0,49,28,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/24/1963,1.12,0,52,42,93.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/25/1963,0,0,63,39,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/26/1963,0,0,61,44,75.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/27/1963,0,0,57,33,115
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,2/28/1963,0,0,63,40,101.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/1/1963,0,0,73,51,146
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/2/1963,0,0,60,37,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/3/1963,0,0,72,48,60.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/4/1963,0,0,77,56,90.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/5/1963,0,0,81,68,116.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/6/1963,0.37,0,72,35,90.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/7/1963,0,0,62,36,19.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/8/1963,0,0,70,40,32.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/9/1963,0.12,0,72,55,83.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/10/1963,0,0,77,53,65.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/11/1963,0.1,0,74,62,149.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/12/1963,0,0,80,69,128
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/13/1963,0,0,82,66,46
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/14/1963,0.02,0,85,61,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/15/1963,0,0,64,53,100
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/16/1963,0,0,78,59,96.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/17/1963,0,0,85,63,101.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/18/1963,0,0,89,66,55.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/19/1963,0,0,85,70,93.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/20/1963,0,0,82,57,105
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/21/1963,0,0,75,40,108.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/22/1963,0,0,64,40,93.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/23/1963,0,0,67,34,32.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/24/1963,0,0,74,43,34.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/25/1963,0,0,78,55,64
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/26/1963,0.18,0,77,63,69
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/27/1963,0,0,80,42,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/28/1963,0,0,79,45,31.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/29/1963,0,0,81,47,21.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/30/1963,0,0,85,46,52.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,3/31/1963,0,0,85,45,28
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/1/1963,0,0,86,49,34.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/2/1963,0,0,85,53,70.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/3/1963,0,0,86,62,80.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/4/1963,0,0,85,65,37.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/5/1963,0,0,83,54,105
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/6/1963,0.39,0,84,56,52.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/7/1963,0,0,66,52,67.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/8/1963,0,0,72,47,23
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/9/1963,0,0,78,58,42.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/10/1963,0,0,80,67,47.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/11/1963,0,0,86,61,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/12/1963,0,0,88,66,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/13/1963,0,0,81,48,103.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/14/1963,0,0,81,47,69
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/15/1963,0,0,81,51,28
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/16/1963,0,0,84,59,78.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/17/1963,0,0,85,63,103.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/18/1963,0,0,84,65,103.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/19/1963,0,0,85,70,113.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/20/1963,0,0,83,68,87
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/21/1963,0,0,85,69,70.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/22/1963,0,0,87,64,59
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/23/1963,0,0,88,65,75.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/24/1963,0,0,87,62,105
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/25/1963,0,0,80,60,73.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/26/1963,0,0,88,62,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/27/1963,0,0,88,65,42.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/28/1963,0,0,87,65,82
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/29/1963,0,0,88,72,83.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,4/30/1963,0.09,0,87,66,96.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/1/1963,0,0,86,54,106.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/2/1963,0,0,73,55,83.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/3/1963,0,0,80,62,64
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/4/1963,0,0,87,60,42.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/5/1963,0,0,88,58,55.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/6/1963,0,0,88,59,31.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/7/1963,0,0,89,64,47.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/8/1963,0,0,90,64,34.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/9/1963,0,0,88,58,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/10/1963,0,0,87,64,62.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/11/1963,0,0,87,62,70.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/12/1963,0,0,87,59,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/13/1963,0,0,89,59,44.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/14/1963,0,0,88,62,51
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/15/1963,0,0,90,63,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/16/1963,0,0,91,63,49.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/17/1963,0,0,91,63,64
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/18/1963,0.28,0,90,69,72.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/19/1963,0.7,0,90,69,51
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/20/1963,0.05,0,84,67,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/21/1963,0.02,0,84,65,32.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/22/1963,0.7,0,88,66,37.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/23/1963,0.1,0,88,61,82
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/24/1963,0,0,81,63,59
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/25/1963,0,0,88,68,34.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/26/1963,0,0,90,70,49.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/27/1963,0,0,91,69,62.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/28/1963,0,0,90,70,65.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/29/1963,0.02,0,90,68,31.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/30/1963,0,0,92,66,60.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,5/31/1963,0,0,93,64,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/1/1963,0,0,89,60,36
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/2/1963,0,0,91,67,55.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/3/1963,0,0,91,67,60.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/4/1963,0,0,91,65,47.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/5/1963,0,0,92,64,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/6/1963,0,0,93,65,44.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/7/1963,0,0,94,68,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/8/1963,0.15,0,95,68,41
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/9/1963,0,0,97,70,31.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/10/1963,0,0,96,68,51
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/11/1963,0,0,94,69,44.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/12/1963,0,0,95,74,52.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/13/1963,0.66,0,96,74,47.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/14/1963,0,0,94,74,37.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/15/1963,0,0,96,75,44.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/16/1963,0,0,96,73,49.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/17/1963,0,0,94,72,52.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/18/1963,0.94,0,82,70,29.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/19/1963,0.02,0,81,72,28
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/20/1963,0.41,0,85,68,75.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/21/1963,0.75,0,77,67,55.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/22/1963,0.44,0,83,67,55.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/23/1963,0,0,88,69,3.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/24/1963,1.42,0,86,70,19.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/25/1963,0.06,0,88,68,24.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/26/1963,0.98,0,91,68,28
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/27/1963,0,0,89,68,19.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/28/1963,0,0,89,68,11.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/29/1963,0.01,0,88,69,19.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,6/30/1963,0.08,0,91,67,21.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/1/1963,0.08,0,89,69,19.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/2/1963,0,0,91,70,26.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/3/1963,0,0,92,68,19.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/4/1963,0,0,93,71,31.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/5/1963,0.24,0,93,66,34.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/6/1963,0,0,90,70,18
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/7/1963,0,0,92,71,14.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/8/1963,0,0,93,75,34.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/9/1963,0.13,0,93,70,55.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/10/1963,0.45,0,84,72,24.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/11/1963,0,0,89,70,16.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/12/1963,0,0,89,72,32.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/13/1963,0.07,0,91,72,34.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/14/1963,0.39,0,89,72,31.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/15/1963,0,0,91,74,34.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/16/1963,0.4,0,89,74,44.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/17/1963,0.15,0,89,72,21.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/18/1963,0,0,91,73,23
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/19/1963,0,0,91,73,21.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/20/1963,0,0,94,73,19.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/21/1963,0,0,94,77,49.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/22/1963,0,0,94,76,34.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/23/1963,1.38,0,94,70,59
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/24/1963,0.87,0,89,68,42.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/25/1963,0,0,87,73,24.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/26/1963,0.13,0,84,70,26.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/27/1963,0.62,0,86,68,29.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/28/1963,0.35,0,90,68,29.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/29/1963,0,0,89,71,19.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/30/1963,0,0,91,72,16.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,7/31/1963,0.28,0,89,71,14.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/1/1963,0.18,0,91,73,29.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/2/1963,2.93,0,90,68,32.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/3/1963,0,0,91,73,11.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/4/1963,0,0,93,73,24.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/5/1963,0,0,94,71,19.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/6/1963,0,0,92,73,18
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/7/1963,0,0,93,74,18
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/8/1963,0,0,94,74,18
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/9/1963,1.55,0,95,69,39.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/10/1963,0,0,91,73,16.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/11/1963,0,0,91,75,26.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/12/1963,0,0,89,73,24.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/13/1963,0,0,92,75,42.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/14/1963,0,0,93,77,54.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/15/1963,0.07,0,87,71,34.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/16/1963,0,0,84,63,37.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/17/1963,0,0,86,62,26.7
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/18/1963,0,0,89,64,23
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/19/1963,0,0,91,67,11.8
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/20/1963,0.56,0,90,70,16.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/21/1963,0,0,92,69,26.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/22/1963,0.73,0,92,68,21.1
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/23/1963,0,0,92,70,16.2
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/24/1963,0.82,0,92,69,19.3
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/25/1963,0.07,0,91,72,23
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/26/1963,0,0,93,74,19.9
USC00165620,"LSU BEN HUR FARM, LA US",30.3644,-91.1672,6.4,8/27/1963,0,0,93,72,19.9
